"group","year","size","mean_grade","date","map","action"
"Achernar",1617,5,10,"17/11/2016 20:40:32",9,4
"Achernar",1617,5,10,"17/11/2016 20:41:07",9,1
"Achernar",1617,5,10,"17/11/2016 20:41:07",9,2
"Achernar",1617,5,10,"17/11/2016 20:44:45",9,1
"Achernar",1617,5,10,"17/11/2016 20:44:46",9,2
"Achernar",1617,5,10,"17/11/2016 20:44:49",9,3
"Achernar",1617,5,10,"17/11/2016 20:44:53",9,4
"Achernar",1617,5,10,"17/11/2016 20:46:50",9,1
"Achernar",1617,5,10,"17/11/2016 20:46:50",9,2
"Achernar",1617,5,10,"17/11/2016 20:48:07",9,1
"Achernar",1617,5,10,"17/11/2016 20:48:07",9,2
"Achernar",1617,5,10,"17/11/2016 20:48:12",9,3
"Achernar",1617,5,10,"17/11/2016 20:48:16",9,4
"Achernar",1617,5,10,"17/11/2016 20:48:42",9,1
"Achernar",1617,5,10,"17/11/2016 20:48:42",9,2
"Achernar",1617,5,10,"17/11/2016 20:50:20",9,1
"Achernar",1617,5,10,"17/11/2016 20:50:20",9,2
"Achernar",1617,5,10,"17/11/2016 20:50:24",9,3
"Achernar",1617,5,10,"17/11/2016 20:50:29",9,4
"Achernar",1617,5,10,"17/11/2016 20:56:28",9,1
"Achernar",1617,5,10,"17/11/2016 20:56:28",9,2
"Achernar",1617,5,10,"17/11/2016 20:56:32",9,3
"Achernar",1617,5,10,"17/11/2016 20:56:37",9,4
"Achernar",1617,5,10,"17/11/2016 21:07:23",1,1
"Achernar",1617,5,10,"17/11/2016 21:07:23",1,2
"Achernar",1617,5,10,"17/11/2016 21:07:26",1,4
"Achernar",1617,5,10,"17/11/2016 21:07:27",1,5
"Achernar",1617,5,10,"17/11/2016 21:07:39",2,1
"Achernar",1617,5,10,"17/11/2016 21:07:39",2,2
"Achernar",1617,5,10,"17/11/2016 21:07:42",2,4
"Achernar",1617,5,10,"17/11/2016 21:07:43",2,3
"Achernar",1617,5,10,"17/11/2016 21:07:53",2,5
"Achernar",1617,5,10,"17/11/2016 21:08:01",3,1
"Achernar",1617,5,10,"17/11/2016 21:08:01",3,2
"Achernar",1617,5,10,"17/11/2016 21:08:05",3,3
"Achernar",1617,5,10,"17/11/2016 21:08:08",3,4
"Achernar",1617,5,10,"17/11/2016 21:08:10",3,5
"Achernar",1617,5,10,"17/11/2016 21:08:30",4,1
"Achernar",1617,5,10,"17/11/2016 21:08:31",4,2
"Achernar",1617,5,10,"17/11/2016 21:08:35",4,3
"Achernar",1617,5,10,"17/11/2016 21:08:44",4,4
"Achernar",1617,5,10,"17/11/2016 21:08:45",4,5
"Achernar",1617,5,10,"17/11/2016 21:08:59",5,1
"Achernar",1617,5,10,"17/11/2016 21:08:59",5,2
"Achernar",1617,5,10,"17/11/2016 21:09:03",5,3
"Achernar",1617,5,10,"17/11/2016 21:09:09",5,4
"Achernar",1617,5,10,"17/11/2016 21:09:11",5,5
"Achernar",1617,5,10,"17/11/2016 21:09:21",6,1
"Achernar",1617,5,10,"17/11/2016 21:09:21",6,2
"Achernar",1617,5,10,"17/11/2016 21:09:25",6,3
"Achernar",1617,5,10,"17/11/2016 21:09:45",6,4
"Achernar",1617,5,10,"17/11/2016 21:09:46",6,5
"Achernar",1617,5,10,"17/11/2016 21:10:06",7,1
"Achernar",1617,5,10,"17/11/2016 21:10:06",7,2
"Achernar",1617,5,10,"17/11/2016 21:10:10",7,3
"Achernar",1617,5,10,"17/11/2016 21:10:20",7,4
"Achernar",1617,5,10,"17/11/2016 21:10:21",7,5
"Achernar",1617,5,10,"17/11/2016 21:10:54",8,1
"Achernar",1617,5,10,"17/11/2016 21:10:54",8,2
"Achernar",1617,5,10,"17/11/2016 21:11:02",8,3
"Achernar",1617,5,10,"17/11/2016 21:11:24",8,4
"Achernar",1617,5,10,"17/11/2016 21:11:26",8,5
"Achernar",1617,5,10,"17/11/2016 21:11:37",9,1
"Achernar",1617,5,10,"17/11/2016 21:11:37",9,2
"Achernar",1617,5,10,"17/11/2016 21:11:43",9,3
"Achernar",1617,5,10,"17/11/2016 21:11:48",9,4
"Achernar",1617,5,10,"17/11/2016 21:12:02",9,1
"Achernar",1617,5,10,"17/11/2016 21:12:02",9,2
"Achernar",1617,5,10,"17/11/2016 21:12:07",9,3
"Achernar",1617,5,10,"17/11/2016 21:13:57",9,4
"Achernar",1617,5,10,"17/11/2016 21:13:59",9,5
"Achernar",1617,5,10,"17/11/2016 21:15:45",9,1
"Achernar",1617,5,10,"17/11/2016 21:15:45",9,2
"Achernar",1617,5,10,"17/11/2016 21:15:50",9,3
"Achernar",1617,5,10,"17/11/2016 21:15:54",9,4
"Achernar",1617,5,10,"17/11/2016 21:17:11",9,1
"Achernar",1617,5,10,"17/11/2016 21:17:11",9,2
"Achernar",1617,5,10,"17/11/2016 21:17:14",9,3
"Achernar",1617,5,10,"17/11/2016 21:17:18",9,4
"Achernar",1617,5,10,"17/11/2016 21:20:29",9,1
"Achernar",1617,5,10,"17/11/2016 21:20:30",9,2
"Achernar",1617,5,10,"17/11/2016 21:20:34",9,3
"Achernar",1617,5,10,"17/11/2016 21:22:50",9,4
"Achernar",1617,5,10,"17/11/2016 21:22:52",9,5
"Achernar",1617,5,10,"22/11/2016 13:18:25",9,1
"Achernar",1617,5,10,"22/11/2016 13:18:25",9,2
"Achernar",1617,5,10,"22/11/2016 13:18:31",9,3
"Achernar",1617,5,10,"22/11/2016 13:19:22",9,4
"Achernar",1617,5,10,"22/11/2016 13:19:24",9,5
"Achernar",1617,5,10,"22/11/2016 13:24:03",9,1
"Achernar",1617,5,10,"22/11/2016 13:24:03",9,2
"Achernar",1617,5,10,"22/11/2016 13:24:07",9,3
"Achernar",1617,5,10,"22/11/2016 13:24:42",9,4
"Achernar",1617,5,10,"22/11/2016 13:24:43",9,5
