Grupo,Año,TIempo,Session,Objeto,Accion,Nota,Compuesto,,,,,
DBA 1617 P2 GE,1617,13/11/2016 22:57:58,11640004935,PROBLEM1,20,"8,79",PROBLEM1-20,,,,,
DBA 1617 P2 GE,1617,13/11/2016 22:57:59,11640004935,PROBLEM1,40,"8,79",PROBLEM1-40,,,,,
DBA 1617 P2 GE,1617,13/11/2016 22:58:01,11640004935,PROBLEM1,80,"8,79",PROBLEM1-80,,,,,
DBA 1617 P2 GE,1617,13/11/2016 22:58:01,11640004935,PROBLEM1,100,"8,79",PROBLEM1-100,,,,,
DBA 1617 P2 GE,1617,13/11/2016 22:58:15,12936906914,PROBLEM4,20,"8,79",PROBLEM4-20,,,,,
DBA 1617 P2 GE,1617,13/11/2016 22:58:15,12936906914,PROBLEM4,40,"8,79",PROBLEM4-40,,,,,
DBA 1617 P2 GE,1617,13/11/2016 22:58:18,12936906914,PROBLEM4,60,"8,79",PROBLEM4-60,,,,,
DBA 1617 P2 GE,1617,13/11/2016 22:59:44,90930138419,PROBLEM4,20,"8,79",PROBLEM4-20,,,,,
DBA 1617 P2 GE,1617,13/11/2016 22:59:45,90930138419,PROBLEM4,40,"8,79",PROBLEM4-40,,,,,
DBA 1617 P2 GE,1617,13/11/2016 22:59:48,90930138419,PROBLEM4,60,"8,79",PROBLEM4-60,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:00:44,19103280025,PROBLEM4,20,"8,79",PROBLEM4-20,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:00:44,19103280025,PROBLEM4,40,"8,79",PROBLEM4-40,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:00:47,19103280025,PROBLEM4,60,"8,79",PROBLEM4-60,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:02:24,59273216985,PROBLEM3,20,"8,79",PROBLEM3-20,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:02:24,59273216985,PROBLEM3,40,"8,79",PROBLEM3-40,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:02:31,92121405991,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:02:31,92121405991,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:02:33,92121405991,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:03:00,26954208571,PROBLEM5,20,"8,79",PROBLEM5-20,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:03:00,26954208571,PROBLEM5,40,"8,79",PROBLEM5-40,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:03:03,26954208571,PROBLEM5,60,"8,79",PROBLEM5-60,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:03:42,76504473812,PROBLEM5,20,"8,79",PROBLEM5-20,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:03:42,76504473812,PROBLEM5,40,"8,79",PROBLEM5-40,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:03:45,76504473812,PROBLEM5,60,"8,79",PROBLEM5-60,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:18:39,59725664733,PROBLEM5,20,"8,79",PROBLEM5-20,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:18:39,59725664733,PROBLEM5,40,"8,79",PROBLEM5-40,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:18:43,59725664733,PROBLEM5,60,"8,79",PROBLEM5-60,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:21:56,107244532429,PROBLEM5,20,"8,79",PROBLEM5-20,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:21:56,107244532429,PROBLEM5,40,"8,79",PROBLEM5-40,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:21:59,107244532429,PROBLEM5,60,"8,79",PROBLEM5-60,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:22:21,64341852385,PROBLEM1,20,"8,79",PROBLEM1-20,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:22:21,64341852385,PROBLEM1,40,"8,79",PROBLEM1-40,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:22:23,64341852385,PROBLEM1,80,"8,79",PROBLEM1-80,,,,,
DBA 1617 P2 GE,1617,13/11/2016 23:22:24,64341852385,PROBLEM1,100,"8,79",PROBLEM1-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 9:41:08,23272172428,PROBLEM3,20,"8,79",PROBLEM3-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 9:41:08,23272172428,PROBLEM3,40,"8,79",PROBLEM3-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 9:41:19,79308227040,PROBLEM4,20,"8,79",PROBLEM4-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 9:41:19,79308227040,PROBLEM4,40,"8,79",PROBLEM4-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 9:41:22,79308227040,PROBLEM4,60,"8,79",PROBLEM4-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 9:41:46,103629476239,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 9:41:46,103629476239,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 9:49:41,15022591422,PROBLEM1,20,"8,79",PROBLEM1-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 9:49:41,15022591422,PROBLEM1,40,"8,79",PROBLEM1-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 9:49:43,15022591422,PROBLEM1,80,"8,79",PROBLEM1-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 9:49:44,15022591422,PROBLEM1,100,"8,79",PROBLEM1-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 9:52:49,101886066535,PROBLEM1,20,"8,79",PROBLEM1-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 9:52:49,101886066535,PROBLEM1,40,"8,79",PROBLEM1-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 9:52:50,101886066535,PROBLEM1,80,"8,79",PROBLEM1-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 9:52:51,101886066535,PROBLEM1,100,"8,79",PROBLEM1-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:03:56,101934072371,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:03:56,101934072371,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:03:59,101934072371,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:04:15,96975300464,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:04:15,96975300464,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:04:17,96975300464,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:04:38,92990723217,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:04:38,92990723217,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:04:41,92990723217,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:05:09,7325239691,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:05:09,7325239691,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:05:12,7325239691,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:06:29,22956410769,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:06:29,22956410769,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:06:31,22956410769,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:08:18,3529893313,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:08:18,3529893313,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:08:20,3529893313,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:08:51,105271186939,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:08:51,105271186939,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:08:53,105271186939,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:10:12,60658515215,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:10:12,60658515215,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:10:15,60658515215,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:10:23,101048906776,PROBLEM1,20,"8,79",PROBLEM1-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:10:23,101048906776,PROBLEM1,40,"8,79",PROBLEM1-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:10:25,101048906776,PROBLEM1,80,"8,79",PROBLEM1-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:10:25,101048906776,PROBLEM1,100,"8,79",PROBLEM1-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:11:00,42604129880,PROBLEM1,20,"8,79",PROBLEM1-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:11:00,42604129880,PROBLEM1,40,"8,79",PROBLEM1-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:11:02,42604129880,PROBLEM1,80,"8,79",PROBLEM1-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:11:03,42604129880,PROBLEM1,100,"8,79",PROBLEM1-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:11:18,2491643002,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:11:18,2491643002,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:11:20,2491643002,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:11:35,2491643002,PROBLEM2,80,"8,79",PROBLEM2-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:11:35,2491643002,PROBLEM2,100,"8,79",PROBLEM2-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:12:12,95732223948,PROBLEM3,20,"8,79",PROBLEM3-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:12:12,95732223948,PROBLEM3,40,"8,79",PROBLEM3-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:12:15,95732223948,PROBLEM3,60,"8,79",PROBLEM3-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:12:18,95732223948,PROBLEM3,80,"8,79",PROBLEM3-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:12:18,95732223948,PROBLEM3,100,"8,79",PROBLEM3-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:12:32,94166744074,PROBLEM4,20,"8,79",PROBLEM4-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:12:32,94166744074,PROBLEM4,40,"8,79",PROBLEM4-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:12:34,94166744074,PROBLEM4,60,"8,79",PROBLEM4-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:12:55,94166744074,PROBLEM4,80,"8,79",PROBLEM4-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:12:56,94166744074,PROBLEM4,100,"8,79",PROBLEM4-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:13:04,85623007996,PROBLEM5,20,"8,79",PROBLEM5-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:13:05,85623007996,PROBLEM5,40,"8,79",PROBLEM5-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:13:06,85623007996,PROBLEM5,60,"8,79",PROBLEM5-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:13:13,85623007996,PROBLEM5,80,"8,79",PROBLEM5-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:13:14,85623007996,PROBLEM5,100,"8,79",PROBLEM5-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:13:22,3001409652,PROBLEM6,20,"8,79",PROBLEM6-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:13:22,3001409652,PROBLEM6,40,"8,79",PROBLEM6-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:13:24,3001409652,PROBLEM6,60,"8,79",PROBLEM6-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:13:27,3001409652,PROBLEM6,80,"8,79",PROBLEM6-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:13:28,3001409652,PROBLEM6,100,"8,79",PROBLEM6-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:13:35,67808046893,PROBLEM7,20,"8,79",PROBLEM7-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:13:35,67808046893,PROBLEM7,40,"8,79",PROBLEM7-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:13:37,67808046893,PROBLEM7,60,"8,79",PROBLEM7-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:14:54,73487169589,PROBLEM8,20,"8,79",PROBLEM8-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:14:54,73487169589,PROBLEM8,40,"8,79",PROBLEM8-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:14:56,73487169589,PROBLEM8,60,"8,79",PROBLEM8-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:15:04,73487169589,PROBLEM8,80,"8,79",PROBLEM8-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:15:06,73487169589,PROBLEM8,100,"8,79",PROBLEM8-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:15:31,45447589905,PROBLEM9,20,"8,79",PROBLEM9-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:15:31,45447589905,PROBLEM9,40,"8,79",PROBLEM9-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:15:33,45447589905,PROBLEM9,60,"8,79",PROBLEM9-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:15:34,45447589905,PROBLEM9,80,"8,79",PROBLEM9-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:17:21,93837292510,PROBLEM9,20,"8,79",PROBLEM9-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:17:21,93837292510,PROBLEM9,40,"8,79",PROBLEM9-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:17:23,93837292510,PROBLEM9,60,"8,79",PROBLEM9-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:18:03,93837292510,PROBLEM9,80,"8,79",PROBLEM9-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:18:04,93837292510,PROBLEM9,100,"8,79",PROBLEM9-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:18:28,15277748012,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:18:28,15277748012,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:18:30,15277748012,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:18:52,14961131881,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:18:52,14961131881,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:18:54,14961131881,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:23:05,51186709974,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:23:05,51186709974,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:23:07,51186709974,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:29:06,26917357489,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:30:10,47052609371,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:30:10,47052609371,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:30:12,47052609371,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:30:47,42912119239,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:30:47,42912119239,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:30:49,42912119239,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:31:31,58249332221,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:31:32,58249332221,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:31:35,58249332221,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:32:26,58249332221,PROBLEM2,80,"8,79",PROBLEM2-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:32:27,58249332221,PROBLEM2,100,"8,79",PROBLEM2-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:32:43,80946869992,PROBLEM7,20,"8,79",PROBLEM7-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:32:43,80946869992,PROBLEM7,40,"8,79",PROBLEM7-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:32:45,80946869992,PROBLEM7,60,"8,79",PROBLEM7-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:33:52,45793201662,PROBLEM9,20,"8,79",PROBLEM9-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:33:52,45793201662,PROBLEM9,40,"8,79",PROBLEM9-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:33:54,45793201662,PROBLEM9,60,"8,79",PROBLEM9-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:33:55,45793201662,PROBLEM9,80,"8,79",PROBLEM9-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:35:13,90294844660,PROBLEM9,20,"8,79",PROBLEM9-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:35:13,90294844660,PROBLEM9,40,"8,79",PROBLEM9-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:35:15,90294844660,PROBLEM9,60,"8,79",PROBLEM9-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:35:16,90294844660,PROBLEM9,80,"8,79",PROBLEM9-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:35:59,34667234496,PROBLEM7,20,"8,79",PROBLEM7-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:36:00,34667234496,PROBLEM7,40,"8,79",PROBLEM7-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:36:02,34667234496,PROBLEM7,60,"8,79",PROBLEM7-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:36:45,70845417152,PROBLEM7,20,"8,79",PROBLEM7-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:36:45,70845417152,PROBLEM7,40,"8,79",PROBLEM7-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:36:48,70845417152,PROBLEM7,60,"8,79",PROBLEM7-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:42:41,103509954965,PROBLEM7,20,"8,79",PROBLEM7-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:42:41,103509954965,PROBLEM7,40,"8,79",PROBLEM7-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:42:44,103509954965,PROBLEM7,60,"8,79",PROBLEM7-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:43:55,77774726446,PROBLEM5,20,"8,79",PROBLEM5-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:43:55,77774726446,PROBLEM5,40,"8,79",PROBLEM5-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:43:57,77774726446,PROBLEM5,60,"8,79",PROBLEM5-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:44:03,77774726446,PROBLEM5,80,"8,79",PROBLEM5-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:44:05,77774726446,PROBLEM5,100,"8,79",PROBLEM5-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:44:09,54243381749,PROBLEM5,20,"8,79",PROBLEM5-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:44:09,54243381749,PROBLEM5,40,"8,79",PROBLEM5-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:44:12,54243381749,PROBLEM5,60,"8,79",PROBLEM5-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:44:18,54243381749,PROBLEM5,80,"8,79",PROBLEM5-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:44:19,54243381749,PROBLEM5,100,"8,79",PROBLEM5-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:44:33,22651029603,PROBLEM4,20,"8,79",PROBLEM4-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:44:33,22651029603,PROBLEM4,40,"8,79",PROBLEM4-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:44:35,22651029603,PROBLEM4,60,"8,79",PROBLEM4-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:45:01,22651029603,PROBLEM4,80,"8,79",PROBLEM4-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:45:02,22651029603,PROBLEM4,100,"8,79",PROBLEM4-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:45:50,8526537792,PROBLEM4,20,"8,79",PROBLEM4-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:45:50,8526537792,PROBLEM4,40,"8,79",PROBLEM4-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:45:52,8526537792,PROBLEM4,60,"8,79",PROBLEM4-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:46:17,8526537792,PROBLEM4,80,"8,79",PROBLEM4-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:46:18,8526537792,PROBLEM4,100,"8,79",PROBLEM4-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:48:39,55209343316,PROBLEM4,20,"8,79",PROBLEM4-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:48:39,55209343316,PROBLEM4,40,"8,79",PROBLEM4-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:48:41,55209343316,PROBLEM4,60,"8,79",PROBLEM4-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:49:04,55209343316,PROBLEM4,80,"8,79",PROBLEM4-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:49:05,55209343316,PROBLEM4,100,"8,79",PROBLEM4-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:49:21,69853919240,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:49:21,69853919240,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:49:23,69853919240,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:49:39,69853919240,PROBLEM2,80,"8,79",PROBLEM2-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:49:39,69853919240,PROBLEM2,100,"8,79",PROBLEM2-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:50:09,39325848237,PROBLEM2,20,"8,79",PROBLEM2-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:50:09,39325848237,PROBLEM2,40,"8,79",PROBLEM2-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:50:12,39325848237,PROBLEM2,60,"8,79",PROBLEM2-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:50:28,39325848237,PROBLEM2,80,"8,79",PROBLEM2-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:50:29,39325848237,PROBLEM2,100,"8,79",PROBLEM2-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:51:27,46956578580,PROBLEM6,20,"8,79",PROBLEM6-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:51:27,46956578580,PROBLEM6,40,"8,79",PROBLEM6-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:51:29,46956578580,PROBLEM6,60,"8,79",PROBLEM6-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:51:32,46956578580,PROBLEM6,80,"8,79",PROBLEM6-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 10:51:33,46956578580,PROBLEM6,100,"8,79",PROBLEM6-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 11:04:32,93805117376,PROBLEM6,20,"8,79",PROBLEM6-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 11:04:32,93805117376,PROBLEM6,40,"8,79",PROBLEM6-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 11:04:35,93805117376,PROBLEM6,60,"8,79",PROBLEM6-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 11:04:39,93805117376,PROBLEM6,80,"8,79",PROBLEM6-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 11:04:40,93805117376,PROBLEM6,100,"8,79",PROBLEM6-100,,,,,
DBA 1617 P2 GE,1617,14/11/2016 11:05:14,58651162608,PROBLEM6,20,"8,79",PROBLEM6-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 11:05:14,58651162608,PROBLEM6,40,"8,79",PROBLEM6-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 11:05:17,58651162608,PROBLEM6,60,"8,79",PROBLEM6-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 11:05:29,48478273485,PROBLEM9,20,"8,79",PROBLEM9-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 11:05:29,48478273485,PROBLEM9,40,"8,79",PROBLEM9-40,,,,,
DBA 1617 P2 GE,1617,14/11/2016 11:05:32,48478273485,PROBLEM9,60,"8,79",PROBLEM9-60,,,,,
DBA 1617 P2 GE,1617,14/11/2016 11:05:33,48478273485,PROBLEM9,80,"8,79",PROBLEM9-80,,,,,
DBA 1617 P2 GE,1617,14/11/2016 11:06:00,80399648495,PROBLEM7,20,"8,79",PROBLEM7-20,,,,,
DBA 1617 P2 GE,1617,14/11/2016 11:06:00,80399648495,PROBLEM7,40,"8,79",PROBLEM7-40,,,,,
